2025-04-10 17:29:24,211 - INFO - 使用设备: cuda
2025-04-10 17:29:24,211 - DEBUG - GPU: NVIDIA GeForce RTX 3090
2025-04-10 17:29:24,211 - DEBUG - 总内存: 23.69 GB
2025-04-10 17:29:24,211 - DEBUG - 可用内存: 0.00 GB
2025-04-10 17:29:24,311 - DEBUG - 使用预训练权重: True
2025-04-10 17:29:24,311 - DEBUG - 预训练模型路径: ../models/pretrained/yolo11m.pt
2025-04-10 17:29:24,529 - INFO - 模型初始化完成
2025-04-10 17:29:24,530 - DEBUG - 模型参数数量: 4.07M
2025-04-10 17:29:24,530 - DEBUG - 
检查数据路径:
2025-04-10 17:29:24,530 - DEBUG - 训练图片目录: training/data/imgs
2025-04-10 17:29:24,530 - DEBUG - 训练标签目录: training/data/labels
2025-04-10 17:29:24,530 - DEBUG - 验证图片目录: training/data/imgs
2025-04-10 17:29:24,530 - DEBUG - 验证标签目录: training/data/labels
2025-04-10 17:29:24,531 - DEBUG - 
检查数据:
2025-04-10 17:29:29,588 - DEBUG - 批次图片形状: torch.Size([1, 3, 320, 320])
2025-04-10 17:29:29,589 - DEBUG - 批次目标形状: torch.Size([1, 1, 5])
2025-04-10 17:29:29,597 - DEBUG - 目标值范围: [0.0000, 0.5000]
2025-04-10 17:29:29,599 - DEBUG - 类别分布: [0.0]
2025-04-10 17:29:29,600 - INFO - 训练参数设置完成
2025-04-10 17:29:29,600 - INFO - 开始训练...
2025-04-10 17:29:29,600 - INFO - 
Epoch 0/100
2025-04-10 17:29:30,935 - DEBUG - Loss Components: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(298.1043, device='cuda:0', grad_fn=<SumBackward0>), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:29:49,052 - DEBUG - Loss Components: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9459, device='cuda:0', grad_fn=<SumBackward0>), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:29:49,510 - DEBUG - Loss Components: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9467, device='cuda:0', grad_fn=<SumBackward0>), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:29:49,966 - DEBUG - Loss Components: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9454, device='cuda:0', grad_fn=<SumBackward0>), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:29:56,497 - DEBUG - Loss Components: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9449, device='cuda:0', grad_fn=<SumBackward0>), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:29:59,593 - DEBUG - Loss Components: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9449, device='cuda:0', grad_fn=<SumBackward0>), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:00,158 - DEBUG - Loss Components: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9452, device='cuda:0', grad_fn=<SumBackward0>), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:03,342 - DEBUG - Loss Components: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9448, device='cuda:0', grad_fn=<SumBackward0>), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:03,694 - DEBUG - 验证批次损失: 208.0305, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(208.0305, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:03,810 - DEBUG - 验证批次损失: 207.9714, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9714, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:04,632 - DEBUG - 验证批次损失: 207.9584, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9584, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:05,445 - DEBUG - 验证批次损失: 208.0569, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(208.0569, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:05,656 - DEBUG - 验证批次损失: 208.0164, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(208.0164, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:06,549 - DEBUG - 验证批次损失: 207.9883, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9883, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:06,622 - DEBUG - 验证批次损失: 207.9634, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9634, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:06,763 - DEBUG - 验证批次损失: 207.9542, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9542, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:07,693 - DEBUG - 验证批次损失: 207.9964, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9964, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:08,529 - DEBUG - 验证批次损失: 208.1203, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(208.1203, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:10,179 - DEBUG - 验证批次损失: 208.0115, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(208.0115, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:11,143 - DEBUG - 验证批次损失: 207.9800, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9800, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:11,258 - DEBUG - 验证批次损失: 207.9517, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9517, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:12,160 - DEBUG - 验证批次损失: 207.9909, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9909, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:13,092 - DEBUG - 验证批次损失: 207.9671, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9671, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:13,202 - DEBUG - 验证批次损失: 207.9895, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9895, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:13,348 - DEBUG - 验证批次损失: 207.9653, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9653, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:14,232 - DEBUG - 验证批次损失: 208.0329, 损失组件: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(208.0329, device='cuda:0'), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:14,298 - INFO - Epoch [0/100] Train Loss: 212.6425 Val Loss: 207.9834
2025-04-10 17:30:14,436 - INFO - 保存最佳模型到: ../models/checkpoints/best_model_epoch_0.pth
2025-04-10 17:30:14,436 - INFO - 
Epoch 1/100
2025-04-10 17:30:14,657 - DEBUG - Loss Components: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9472, device='cuda:0', grad_fn=<SumBackward0>), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:15,170 - DEBUG - Loss Components: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9449, device='cuda:0', grad_fn=<SumBackward0>), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:15,723 - DEBUG - Loss Components: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9447, device='cuda:0', grad_fn=<SumBackward0>), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:18,941 - DEBUG - Loss Components: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9453, device='cuda:0', grad_fn=<SumBackward0>), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
2025-04-10 17:30:19,382 - DEBUG - Loss Components: {'xy': tensor([0.], device='cuda:0', requires_grad=True), 'wh': tensor([0.], device='cuda:0', requires_grad=True), 'conf': tensor(207.9499, device='cuda:0', grad_fn=<SumBackward0>), 'cls': tensor([0.], device='cuda:0', requires_grad=True)}
